Smiles,Dataset,Model,canonical smiles,molwt,qed,Tanimoto Score
CCCn1c(=O)n(-c2ccccc2)c2cc(C(=O)Nc3ccc(OCC(=O)Nc4ccccc4)cc3)ccc21,a2a,molmim,CCCn1c(=O)n(-c2ccccc2)c2cc(C(=O)Nc3ccc(OCC(=O)Nc4ccccc4)cc3)ccc21,520.211055376,0.269437175512113,0.5342465753424658
CCCCn1c(=O)ccc2nc(-c3ccc(NCC(=O)Nc4ccc(OCc5ccccc5)cc4)cc3)[nH]c21,a2a,molmim,CCCCn1c(=O)ccc2nc(-c3ccc(NCC(=O)Nc4ccc(OCc5ccccc5)cc4)cc3)[nH]c21,521.242689852,0.2033047857272755,0.4482758620689655
CCCCn1c(=O)[nH]c2nc(CNc3ccc(OCc4ccccc4)cc3)n(CC)c2c1=O,a2a,molmim,CCCCn1c(=O)[nH]c2nc(CNc3ccc(OCc4ccccc4)cc3)n(CC)c2c1=O,447.227039788,0.384586293006827,0.3764705882352941
CCCn1c(=O)c(-c2ccccc2)nc2ccc(CNc3ccc(C(=O)OCc4ccccc4)cc3)cc21,a2a,molmim,CCCn1c(=O)c(-c2ccccc2)nc2ccc(CNc3ccc(C(=O)OCc4ccccc4)cc3)cc21,503.22089178799996,0.23432744161298336,0.375
CCn1c(=O)[nH]c2[nH]c(-c3ccc(C(=O)Oc4ccc(NC(=O)OCc5ccccc5)cc4)cc3)nc2c1=O,a2a,molmim,CCn1c(=O)[nH]c2[nH]c(-c3ccc(C(=O)Oc4ccc(NC(=O)OCc5ccccc5)cc4)cc3)nc2c1=O,525.164833456,0.2142638994028526,0.37777777777777777
CCn1c(=O)c2cc(C(=O)Nc3ccc(C(=O)NCc4ccccc4)cc3)[nH]c2n(C)c1=O,a2a,molmim,CCn1c(=O)c2cc(C(=O)Nc3ccc(C(=O)NCc4ccccc4)cc3)[nH]c2n(C)c1=O,445.17500421600005,0.42176600421097343,0.3493975903614458
COc1ccc(C(=O)Nc2ccc(OC(=O)CSc3nc4oc(C)c(-c5ccccc5)c4c(=O)n3C)cc2)cc1,a2a,molmim,COc1ccc(C(=O)Nc2ccc(OC(=O)CSc3nc4oc(C)c(-c5ccccc5)c4c(=O)n3C)cc2)cc1,555.14640652,0.11625849956937409,0.31521739130434784
CCCCOC(=O)c1ccc(-c2nnc(N3CCO[C@@H](C)C3)n2CCOc2ccc(C(C)=O)cc2)cc1,a2a,molmim,CCCCOC(=O)c1ccc(-c2nnc(N3CCO[C@@H](C)C3)n2CCOc2ccc(C(C)=O)cc2)cc1,506.25292018799996,0.21442483458451422,0.21782178217821782
Cc1ccc(OCC(=O)NC2CCN(C(=O)C(C)(C)c3ccccc3)CC2)c(-c2cc[nH]n2)c1,a2a,molmim,Cc1ccc(OCC(=O)NC2CCN(C(=O)C(C)(C)c3ccccc3)CC2)c(-c2cc[nH]n2)c1,460.24744088400007,0.5607317072831433,0.27835051546391754
COc1ccc(-c2nc3[nH]c(C(=O)NC[C@@H](C)N(C)C)c(CCc4ccccc4)c3c(=O)n2Cc2ccccc2)cc1,a2a,molmim,COc1ccc(-c2nc3[nH]c(C(=O)NC[C@@H](C)N(C)C)c(CCc4ccccc4)c3c(=O)n2Cc2ccccc2)cc1,563.2896400440001,0.23824510211226546,0.28846153846153844
CC(C)N(C)CC(=O)OCc1cc(-c2ccccc2)nc2[nH]c(=O)c(CC(=O)NCc3ccccc3)cc12,a2a,molmim,CC(C)N(C)CC(=O)OCc1cc(-c2ccccc2)nc2[nH]c(=O)c(CC(=O)NCc3ccccc3)cc12,512.242355504,0.3131109459112572,0.3055555555555556
CC(C)N(CC(=O)OCc1cccc2c(=O)c3cc(OCc4ccccc4)ccc3oc12)Cc1ccccc1,a2a,molmim,CC(C)N(CC(=O)OCc1cccc2c(=O)c3cc(OCc4ccccc4)ccc3oc12)Cc1ccccc1,521.220223092,0.15480259298223156,0.23469387755102042
CC(=O)NC(C)(C)C(=O)NCCc1ccc(-c2c[nH]c3ccccc3c2=NCc2ccccc2)cc1,a2a,molmim,CC(=O)NC(C)(C)C(=O)NCCc1ccc(-c2c[nH]c3ccccc3c2=NCc2ccccc2)cc1,480.252526264,0.34660934720748104,0.2222222222222222
COc1ccc(-c2cc(Cc3ccccc3)cc3[nH]c(COC(=O)CN(C(C)=O)C(C)C)nc(=O)c23)cc1,a2a,molmim,COc1ccc(-c2cc(Cc3ccccc3)cc3[nH]c(COC(=O)CN(C(C)=O)C(C)C)nc(=O)c23)cc1,513.2263710919999,0.33108314575209974,0.22772277227722773
Cc1ccc2c(CC(=O)N3CCCC4(CCN(C(=O)C(C)(C)c5ccccc5)CC4)C3)c[nH]c2c1,a2a,molmim,Cc1ccc2c(CC(=O)N3CCCC4(CCN(C(=O)C(C)(C)c5ccccc5)CC4)C3)c[nH]c2c1,471.28857742400004,0.5666277670195576,0.20588235294117646
O=C(Nc1ccccc1C(=O)OCc1nc(-c2ccco2)c(-c2ccc(F)cc2)[nH]c1=O)c1ccccc1,a2a,molmim,O=C(Nc1ccccc1C(=O)OCc1nc(-c2ccco2)c(-c2ccc(F)cc2)[nH]c1=O)c1ccccc1,509.13869896,0.2823161045113057,0.2988505747126437
O=C(c1c(CCc2ccccn2)oc2ccccc12)N1CCC2(CC1)CN(c1ccccc1)C(=O)CO2,a2a,molmim,O=C(c1c(CCc2ccccn2)oc2ccccc12)N1CCC2(CC1)CN(c1ccccc1)C(=O)CO2,495.215806408,0.40289344985743014,0.1951219512195122
CCCc1c(C(=O)OCC)cc(-c2ccc(NC(=O)COc3ccc([N+](=O)[O-])cc3)cc2)[nH]c1=O,a2a,molmim,CCCc1c(C(=O)OCC)cc(-c2ccc(NC(=O)COc3ccc([N+](=O)[O-])cc3)cc2)[nH]c1=O,479.16925014,0.2533465851606266,0.4235294117647059
CCCCn1c(=O)c(=O)[nH]c2cc(-c3nc(CC(=O)Nc4ccc(OCC(F)(F)F)cc4)no3)ccc21,a2a,molmim,CCCCn1c(=O)c(=O)[nH]c2cc(-c3nc(CC(=O)Nc4ccc(OCC(F)(F)F)cc4)no3)ccc21,517.157303464,0.3239526625476186,0.3894736842105263
CCCCn1c(=O)[nH]c2cc(C(=O)OCC(=O)Nc3ccc(C(=O)OCC)cc3)ccc2c1=O,a2a,molmim,CCCCn1c(=O)[nH]c2cc(C(=O)OCC(=O)Nc3ccc(C(=O)OCC)cc3)ccc2c1=O,467.16925014,0.4613506728484794,0.36585365853658536
CCn1c(=O)[nH]c2cc(-c3nnc(COc4ccc(OCC(F)(F)F)cc4)o3)ccc21,a2a,molmim,CCn1c(=O)[nH]c2cc(-c3nnc(COc4ccc(OCC(F)(F)F)cc4)o3)ccc21,434.12018968399997,0.4738353531890694,0.29213483146067415
CC(C)C(=O)c1ccc(-c2n[nH]c(COC(=O)c3ccc(NC(=O)C(F)(F)F)cc3)n2)cc1,a2a,molmim,CC(C)C(=O)c1ccc(-c2n[nH]c(COC(=O)c3ccc(NC(=O)C(F)(F)F)cc3)n2)cc1,460.1358397480001,0.4041741743031334,0.29850746268656714
Cc1c(C)n(C)c2nc(-c3ccc(CC(=O)N[C@@H](C)COc4ccc(C(F)(F)F)cc4)cc3)[nH]c(=O)c12,a2a,molmim,Cc1c(C)n(C)c2nc(-c3ccc(CC(=O)N[C@@H](C)COc4ccc(C(F)(F)F)cc4)cc3)[nH]c(=O)c12,512.2035253839999,0.37611410690431873,0.41379310344827586
Cc1nc2ccccc2c(=O)n1-c1ccc(CC(=O)Nc2ccc(OC(F)F)c(OC(C)C)c2)cc1,a2a,molmim,Cc1nc2ccccc2c(=O)n1-c1ccc(CC(=O)Nc2ccc(OC(F)F)c(OC(C)C)c2)cc1,493.18131271999994,0.3619624434253683,0.2558139534883721
CCc1nc(-c2ccc(CC(=O)O[C@H](C)C(=O)Nc3ccccc3)cc2)[nH]c(=O)c1C(C)C,a2a,molmim,CCc1nc(-c2ccc(CC(=O)O[C@H](C)C(=O)Nc3ccccc3)cc2)[nH]c(=O)c1C(C)C,447.21580640800005,0.5032578837988856,0.273972602739726
O=C(NCC1(O)CCCCCC1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3F)cc2)cc1,a2a,molmim,O=C(NCC1(O)CCCCCC1)c1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3F)cc2)cc1,478.206799196,0.39790949653357166,0.28125
O=c1c2ccccc2nc(C/N=C/c2ccc(F)cc2)n1CCc1ccccc1,a2a,molmim,O=c1c2ccccc2nc(C/N=C/c2ccc(F)cc2)n1CCc1ccccc1,385.15904048,0.46208187033087755,0.40298507462686567
C[C@H](Nc1ccc(F)cc1)C(C#N)=c1sc(=Cc2ccccc2)c(=O)n1CCc1ccccc1,a2a,molmim,C[C@H](Nc1ccc(F)cc1)C(C#N)=c1sc(=Cc2ccccc2)c(=O)n1CCc1ccccc1,469.16241160799996,0.4392484221219422,0.3815789473684211
N#CC(C#N)=c1sc(=Cc2ccccc2F)c(=O)n1CCc1ccccc1,a2a,molmim,N#CC(C#N)=c1sc(=Cc2ccccc2F)c(=O)n1CCc1ccccc1,375.084161288,0.7027012240413125,0.34285714285714286
N#Cc1ccc(/C=C/C=NN2C(=O)C(=Cc3ccccc3F)SC2=S)cc1,a2a,molmim,N#Cc1ccc(/C=C/C=NN2C(=O)C(=Cc3ccccc3F)SC2=S)cc1,393.040582224,0.4328299573469814,0.2727272727272727
N#Cc1c(N)sc(=N[C@@H]2CCCC[C@H]2F)n1Cc1ccccc1,a2a,molmim,N#Cc1c(N)sc(=N[C@@H]2CCCC[C@H]2F)n1Cc1ccccc1,330.13144582800004,0.9385992248711219,0.2702702702702703
CSc1nsc(N/N=C/c2ccc(F)cc2)c1-c1ccccc1,a2a,molmim,CSc1nsc(N/N=C/c2ccc(F)cc2)c1-c1ccccc1,343.06131766799996,0.3969271567761541,0.27692307692307694
N#Cc1c(N)cc(N2CCC[C@@H](F)C2)n(Cc2ccccc2)c1=S,a2a,molmim,N#Cc1c(N)cc(N2CCC[C@@H](F)C2)n(Cc2ccccc2)c1=S,342.13144582800004,0.8650516569880274,0.24358974358974358
Cc1ccsc1CC(=O)N/C(=C/C#N)c1ccccc1,a2a,molmim,Cc1ccsc1CC(=O)N/C(=C/C#N)c1ccccc1,282.082684068,0.8748971913897389,0.26153846153846155
O=c1scc(-c2ccccc2)n1[C@@H]1CC[C@H](c2ccc(F)cc2)N1,a2a,molmim,O=c1scc(-c2ccccc2)n1[C@@H]1CC[C@H](c2ccc(F)cc2)N1,340.1045623840001,0.7694827076411158,0.20588235294117646
Clc1ccc2nc3cc(-c4ccccc4)nn3c(NC3CCCCC3)c2c1,a2a,molmim,Clc1ccc2nc3cc(-c4ccccc4)nn3c(NC3CCCCC3)c2c1,376.145474352,0.48019256119668485,0.5245901639344263
c1ccc(-n2nc(NC3CCCCC3)c3ccccc32)cc1,a2a,molmim,c1ccc(-n2nc(NC3CCCCC3)c3ccccc32)cc1,291.17354767200004,0.7529794609578999,0.5306122448979592
Clc1nc(NC2CCCCC2)c2cc3ccccc3nc2n1,a2a,molmim,Clc1nc(NC2CCCCC2)c2cc3ccccc3nc2n1,312.11417422400007,0.5557840453992632,0.4716981132075472
O=C(NC1CCCCC1)c1nn(-c2ccc3ccccc3n2)c2ccc(Cl)cc12,a2a,molmim,O=C(NC1CCCCC1)c1nn(-c2ccc3ccccc3n2)c2ccc(Cl)cc12,404.14038897200004,0.5043258834680319,0.39436619718309857
CS(=O)(=O)c1ccc2c(NC3CCCCC3)nc(-c3ccccc3)nc2c1,a2a,molmim,CS(=O)(=O)c1ccc2c(NC3CCCCC3)nc(-c3ccccc3)nc2c1,381.1510979760001,0.7230091355482913,0.36507936507936506
Clc1ccc(-c2nn(C3CCCC3)c3cc(Br)ccc23)cc1,a2a,molmim,Clc1ccc(-c2nn(C3CCCC3)c3cc(Br)ccc23)cc1,374.018538292,0.5185499494797795,0.2463768115942029
FC(F)(F)c1cc(Cl)cc(Nc2ccc3nc(-c4ccccc4)cn3c2)c1,a2a,molmim,FC(F)(F)c1cc(Cl)cc(Nc2ccc3nc(-c4ccccc4)cn3c2)c1,387.07500975600004,0.4393746442435372,0.2676056338028169
ClCCCCNc1cn2c(-c3ccccc3)nc3ccccc3c2n1,a2a,molmim,ClCCCCNc1cn2c(-c3ccccc3)nc3ccccc3c2n1,350.129824288,0.3936332598497411,0.28125
c1ccc(Cn2c3ccccc3c3cc(NCc4ncc5n4CCCC5)cnc32)cc1,a2a,molmim,c1ccc(Cn2c3ccccc3c3cc(NCc4ncc5n4CCCC5)cnc32)cc1,407.2109958000001,0.4253037486884394,0.22972972972972974
c1ccc(-c2cnc3ccc(NCCC4CCOCC4)nn23)cc1,a2a,molmim,c1ccc(-c2cnc3ccc(NCCC4CCOCC4)nn23)cc1,322.179361324,0.779235212495514,0.2028985507246377
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,molmim,CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,345.184112356,0.6690689593098379,1.0
CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,molmim,CCC(CC)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,345.184112356,0.6690689593098379,1.0
CCC(CC)C(=O)Nc1cc(Nc2ccccc2)nc(-c2ccccc2)n1,a2a,molmim,CCC(CC)C(=O)Nc1cc(Nc2ccccc2)nc(-c2ccccc2)n1,360.195011388,0.6028155923528944,0.75
CCC(CC)C(=O)Nc1cc(OC)nc(-c2ccccc2)n1,a2a,molmim,CCC(CC)C(=O)Nc1cc(OC)nc(-c2ccccc2)n1,299.16337691200005,0.8859613057122123,0.7333333333333333
CCC(CC)C(=O)c1cc(-c2ccccc2)nc(-c2ccccc2)n1,a2a,molmim,CCC(CC)C(=O)c1cc(-c2ccccc2)nc(-c2ccccc2)n1,330.173213324,0.565993765605986,0.6136363636363636
CCC(CC)CC(=O)Nc1cccc(-c2ccccc2)n1,a2a,molmim,CCC(CC)CC(=O)Nc1cccc(-c2ccccc2)n1,282.173213324,0.8464017703285868,0.46
CCCC(=O)Nc1cc(-c2ccccc2)n(-c2ccccc2)n1,a2a,molmim,CCCC(=O)Nc1cc(-c2ccccc2)n(-c2ccccc2)n1,305.152812228,0.7645653583995485,0.4107142857142857
CCC(CC)C(=O)N[C@@H]1CCCN(c2cccnn2)C1,a2a,molmim,CCC(CC)C(=O)N[C@@H]1CCCN(c2cccnn2)C1,276.195011388,0.8933526981311042,0.2923076923076923
C=CCC(=O)C(=O)Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1,a2a,molmim,C=CCC(=O)C(=O)Nc1cc(-c2ccccc2)cc(-c2ccccc2)c1,341.14157884800005,0.5004253641424916,0.2777777777777778
CCN(CC)c1nnc(-c2cccc(-c3ccccc3)c2)n1CC,a2a,molmim,CCN(CC)c1nnc(-c2cccc(-c3ccccc3)c2)n1CC,320.20009676800004,0.6713877358601761,0.22807017543859648
N#Cc1c(NC(=O)COC2CCCC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,molmim,N#Cc1c(NC(=O)COC2CCCC2)nc(-c2ccccc2)nc1-c1ccccc1,398.174275944,0.6565432382979415,0.6727272727272727
N#Cc1c(-c2ccccc2)nn(-c2ccccc2)c1NC(=O)C1CCCC1,a2a,molmim,N#Cc1c(-c2ccccc2)nn(-c2ccccc2)c1NC(=O)C1CCCC1,356.16371125999996,0.7458884638448061,0.5714285714285714
O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)o1)C1CCCC1,a2a,molmim,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)o1)C1CCCC1,332.15247788,0.7196996532136504,0.5
N#Cc1cnc(-c2ccccc2)nc1NC1CCC(NC(=O)C2CCC2)CC1,a2a,molmim,N#Cc1cnc(-c2ccccc2)nc1NC1CCC(NC(=O)C2CCC2)CC1,375.20591041999995,0.8322492166579425,0.5
N#Cc1cc(-c2ccccc2)cnc1-c1n[nH]c(NC(=O)C2CCCC2)n1,a2a,molmim,N#Cc1cc(-c2ccccc2)cnc1-c1n[nH]c(NC(=O)C2CCCC2)n1,358.154209196,0.7416071535783955,0.5161290322580645
O=C(Nc1cn(-c2ccccc2)nc1-c1ccccc1)C1CCCC1,a2a,molmim,O=C(Nc1cn(-c2ccccc2)nc1-c1ccccc1)C1CCCC1,331.168462292,0.7550826349636826,0.45614035087719296
N#Cc1cnc(-c2ccccc2)nc1N1CC(CNC(=O)C2CCCC2)C1,a2a,molmim,N#Cc1cnc(-c2ccccc2)nc1N1CC(CNC(=O)C2CCCC2)C1,361.190260356,0.8854333470600374,0.4461538461538462
N#Cc1c(O)nc(-c2ccc(Cl)cc2)nc1NCC(=O)N1CCCCC1,a2a,molmim,N#Cc1c(O)nc(-c2ccc(Cl)cc2)nc1NCC(=O)N1CCCCC1,371.11490249599996,0.8562746725376961,0.35294117647058826
N#CCCC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,a2a,molmim,N#CCCC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,333.0935831,0.734478087020074,0.42105263157894735
N#CC1(C(=O)Nc2nnc(-c3ccccc3)cc2-c2ccccc2)CCCCC1,a2a,molmim,N#CC1(C(=O)Nc2nnc(-c3ccccc3)cc2-c2ccccc2)CCCCC1,382.179361324,0.6705540160462992,0.30303030303030304
N#Cc1cc(-c2ccccc2)nc(-c2cccc(OC(F)(F)F)c2)c1N,a2a,molmim,N#Cc1cc(-c2ccccc2)nc(-c2cccc(OC(F)(F)F)c2)c1N,355.093246664,0.7346138009464795,0.68
CNc1cc(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)n1,a2a,molmim,CNc1cc(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)n1,344.11364776000005,0.6920973720040825,0.5283018867924528
N#Cc1cc(-c2ccccc2)cnc1-c1cccc(OC(F)(F)F)c1,a2a,molmim,N#Cc1cc(-c2ccccc2)cnc1-c1cccc(OC(F)(F)F)c1,340.082347632,0.6593400275372857,0.5185185185185185
N#Cc1c(-c2ccccc2)nc(-c2cccc(OCC(F)(F)F)c2)c(N)c1C#N,a2a,molmim,N#Cc1c(-c2ccccc2)nc(-c2cccc(OCC(F)(F)F)c2)c(N)c1C#N,394.10414569600005,0.6930004130558857,0.49122807017543857
N#Cc1ccc(-c2snc(-c3cccc(OC(F)(F)F)c3)c2N)cc1,a2a,molmim,N#Cc1ccc(-c2snc(-c3cccc(OC(F)(F)F)c3)c2N)cc1,361.0496676,0.7252054638588808,0.4745762711864407
N#Cc1c(S)nc(N)c(-c2ccccc2)c1-c1cccc(OC(F)F)c1,a2a,molmim,N#Cc1c(S)nc(N)c(-c2ccccc2)c1-c1cccc(OC(F)F)c1,369.074739476,0.650601488141011,0.4576271186440678
NNc1cc(C(=O)Nc2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)n1,a2a,molmim,NNc1cc(C(=O)Nc2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)n1,388.11471038,0.4506259901446105,0.421875
N#Cc1cc(-c2ccc(OC(F)(F)F)cc2)ccc1N,a2a,molmim,N#Cc1cc(-c2ccc(OC(F)(F)F)cc2)ccc1N,278.06669756800005,0.8518170219218588,0.37037037037037035
COc1cc(-c2cc(C#N)c(N)c(-c3ccccc3)c2)ccn1,a2a,molmim,COc1cc(-c2cc(C#N)c(N)c(-c3ccccc3)c2)ccn1,301.1215121,0.7451390117568595,0.27692307692307694
COCOc1ccc(C(F)(F)F)cc1-c1ccc(-c2ccccn2)nc1N,a2a,molmim,COCOc1ccc(C(F)(F)F)cc1-c1ccc(-c2ccccn2)nc1N,375.1194614120001,0.6698008761243649,0.273972602739726
N#Cc1c(NC(=O)C#CC2CC2)nc(-c2ccccc2)nc1-c1ccccc1,a2a,molmim,N#Cc1c(NC(=O)C#CC2CC2)nc(-c2ccccc2)nc1-c1ccccc1,364.132411132,0.7117165403666087,0.6862745098039216
N#Cc1cccc2c(NC(=O)C3CC3)nc(-c3ccccc3)nc12,a2a,molmim,N#Cc1cccc2c(NC(=O)C3CC3)nc(-c3ccccc3)nc12,314.116761068,0.8019868581160539,0.6346153846153846
N#Cc1c(-c2ccccc2)nn(-c2ccccc2)c1NC(=O)C1CC1,a2a,molmim,N#Cc1c(-c2ccccc2)nn(-c2ccccc2)c1NC(=O)C1CC1,328.13241113199996,0.7924684883918532,0.5555555555555556
N#Cc1c(-c2ccccc2)nn(-c2ccc(-c3ccccc3)cc2)c1NC(=O)C1CCC1,a2a,molmim,N#Cc1c(-c2ccccc2)nn(-c2ccc(-c3ccccc3)cc2)c1NC(=O)C1CCC1,418.179361324,0.44408452000388254,0.5254237288135594
N#Cc1ccc(-c2nn(-c3ccccc3)cc2NC(=O)C2CC2)cc1,a2a,molmim,N#Cc1ccc(-c2nn(-c3ccccc3)cc2NC(=O)C2CC2)cc1,328.132411132,0.7924684883918532,0.45
N#Cc1cnc(-c2ccccc2)nc1N1CC(NC(=O)C2CC2)C1,a2a,molmim,N#Cc1cnc(-c2ccccc2)nc1N1CC(NC(=O)C2CC2)C1,319.143310164,0.9278609949420685,0.4426229508196721
N#Cc1ccc(-c2[nH]nc(-c3ccc(NC(=O)C4CC4)nc3)c2C#N)cc1,a2a,molmim,N#Cc1ccc(-c2[nH]nc(-c3ccc(NC(=O)C4CC4)nc3)c2C#N)cc1,354.122909068,0.7454343037675598,0.4126984126984127
N#CCC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,a2a,molmim,N#CCC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,319.077933036,0.7781022639919839,0.4107142857142857
COc1cc(OC)c2c(NC3CCC3)nc(-c3ccccc3)nc2c1,a2a,molmim,COc1cc(OC)c2c(NC3CCC3)nc(-c3ccccc3)nc2c1,335.16337691200005,0.7540845957203204,0.3055555555555556
O=C(NC1CCC1)c1nc(-c2c(-c3ccccc3)oc3ccccc23)no1,a2a,molmim,O=C(NC1CCC1)c1nc(-c2c(-c3ccccc3)oc3ccccc23)no1,359.126991404,0.5827585255203636,0.2714285714285714
Nc1nc(-c2ccccc2C(F)(F)F)nc2sc(Cc3ccccc3)cc12,a2a,molmim,Nc1nc(-c2ccccc2C(F)(F)F)nc2sc(Cc3ccccc3)cc12,385.086053108,0.5029931374823663,0.6792452830188679
Nc1nc(-c2cccc(C(F)(F)F)c2)nc2cc(Cc3ccccc3)ccc12,a2a,molmim,Nc1nc(-c2cccc(C(F)(F)F)c2)nc2cc(Cc3ccccc3)ccc12,379.129632172,0.5121590665323755,0.6363636363636364
Nc1nc(-c2ccc(C(F)(F)F)cc2)nc2cc(Cc3ccccc3)ccc12,a2a,molmim,Nc1nc(-c2ccc(C(F)(F)F)cc2)nc2cc(Cc3ccccc3)ccc12,379.129632172,0.5121590665323755,0.4915254237288136
O=C(Nc1ncnc2scc(Cc3ccccc3)c12)c1cccc(C(F)(F)F)c1,a2a,molmim,O=C(Nc1ncnc2scc(Cc3ccccc3)c12)c1cccc(C(F)(F)F)c1,413.08096772799996,0.47704678346323354,0.39436619718309857
FC(F)(F)c1cccc(CNc2nc(Cc3ccccc3)ns2)c1,a2a,molmim,FC(F)(F)c1cccc(CNc2nc(Cc3ccccc3)ns2)c1,349.08605310800004,0.7216030297508221,0.38095238095238093
c1ccc(CNc2nc(Cc3ccccc3)nc3scc(-c4ccccc4)c23)cc1,a2a,molmim,c1ccc(CNc2nc(Cc3ccccc3)nc3scc(-c4ccccc4)c23)cc1,407.145618672,0.3462270532155531,0.3
N[C@@H](Cc1ccccc1C(F)(F)F)c1ncc2c(-c3ccccc3)csc2n1,a2a,molmim,N[C@@H](Cc1ccccc1C(F)(F)F)c1ncc2c(-c3ccccc3)csc2n1,399.101703172,0.48457577243299704,0.2602739726027397
NCc1nn(-c2ccc(C(F)(F)F)cc2)c(=O)c2ccccc12,a2a,molmim,NCc1nn(-c2ccc(C(F)(F)F)cc2)c(=O)c2ccccc12,319.093246664,0.7899188380881952,0.22388059701492538
NC(=O)Cc1ccc(-n2c(N)nc3cc(OCc4ccccc4)ccc3c2=O)cc1,a2a,molmim,NC(=O)Cc1ccc(-n2c(N)nc3cc(OCc4ccccc4)ccc3c2=O)cc1,400.15354049999996,0.5164071313612492,0.29069767441860467
NC1(Cc2c[nH]c3cc(-c4ccccc4)ccc23)CCN(Cc2ccccc2)CC1,a2a,molmim,NC1(Cc2c[nH]c3cc(-c4ccccc4)ccc23)CCN(Cc2ccccc2)CC1,395.23614792800004,0.47702642846517723,0.19736842105263158
O=c1[nH]cc(S(=O)(=O)Nc2ccccc2Sc2ccccc2)c2ccccc12,a2a,molmim,O=c1[nH]cc(S(=O)(=O)Nc2ccccc2Sc2ccccc2)c2ccccc12,408.06023437199997,0.5102887183268596,0.32075471698113206
O=S(=O)(Nc1ccc(Sc2ccccc2)cc1)c1cccc2ccccc12,a2a,molmim,O=S(=O)(Nc1ccc(Sc2ccccc2)cc1)c1cccc2ccccc12,391.070070784,0.46814119853999253,0.30612244897959184
Nc1ccc(NC(=O)c2ccc3c(=O)[nH]c4ccccc4c(=O)c3c2)c(Sc2ccccc2)c1,a2a,molmim,Nc1ccc(NC(=O)c2ccc3c(=O)[nH]c4ccccc4c(=O)c3c2)c(Sc2ccccc2)c1,465.11471246799994,0.3230867110301996,0.31746031746031744
O=C(c1ccccc1)c1cc(S(=O)(=O)N2CCSCC2)ccc1Sc1ccccc1,a2a,molmim,O=C(c1ccccc1)c1cc(S(=O)(=O)N2CCSCC2)ccc1Sc1ccccc1,455.06835653200005,0.4996240060804102,0.2807017543859649
Cn1c(Sc2cccc(C#N)c2)c(-c2ccccc2)c2ccccc2c1=O,a2a,molmim,Cn1c(Sc2cccc(C#N)c2)c(-c2ccccc2)c2ccccc2c1=O,368.09833413199993,0.4974132497075446,0.2807017543859649
CSc1ccccc1N[SH]1c2ccccc2C(=O)c2ccccc21,a2a,molmim,CSc1ccccc1N[SH]1c2ccccc2C(=O)c2ccccc21,351.075156164,0.4889405078514451,0.24489795918367346
O=C(Nc1ccc(Sc2ccccc2)cc1)c1ccc2c(c1)C(=O)N(Cc1ccccn1)C2=O,a2a,molmim,O=C(Nc1ccc(Sc2ccccc2)cc1)c1ccc2c(c1)C(=O)N(Cc1ccccn1)C2=O,465.11471246800005,0.3920141429747868,0.2441860465116279
O=C(Nc1ccc(Sc2ccccc2)cc1)c1c[nH]c2ccccc2c1=O,a2a,molmim,O=C(Nc1ccc(Sc2ccccc2)cc1)c1c[nH]c2ccccc2c1=O,372.09324875199997,0.5337699987190054,0.25
O=C(Nc1ccccc1)c1cc(N2C(=O)c3ccccc3C2=O)ccc1S[C@H]1CCSC1,a2a,molmim,O=C(Nc1ccccc1)c1cc(N2C(=O)c3ccccc3C2=O)ccc1S[C@H]1CCSC1,460.09153449999997,0.5210026239956678,0.2441860465116279
O=C(c1cccc(OCc2ccccc2)c1)n1c2ccccc2c(=O)c2ccccc21,a2a,molmim,O=C(c1cccc(OCc2ccccc2)c1)n1c2ccccc2c(=O)c2ccccc21,405.136493468,0.3751146068689165,0.3246753246753247
CSc1nc(SCc2ccc(OCC3CC3)cc2)c(C#N)c(-c2ccc(C#N)cc2)n1,a2a,molmim,CSc1nc(SCc2ccc(OCC3CC3)cc2)c(C#N)c(-c2ccc(C#N)cc2)n1,444.10785326000007,0.25064026848691984,0.4861111111111111
N#CSc1nc(-c2ccc(OCC3CC3)cc2)nc(-c2ccccc2)c1C#N,a2a,molmim,N#CSc1nc(-c2ccc(OCC3CC3)cc2)nc(-c2ccccc2)c1C#N,384.104482132,0.336125953320334,0.41935483870967744
